compound,created_at,retweet_count
0.6486,2022-03-29 19:20:59+00:00,941
-0.4019,2022-03-29 19:20:59+00:00,1143
-0.296,2022-03-29 19:20:58+00:00,435
0.8016,2022-03-29 19:20:55+00:00,1055
0.2755,2022-03-29 19:20:53+00:00,228
0.6369,2022-03-29 19:20:52+00:00,288
0.6771,2022-03-29 19:20:47+00:00,171
0.4939,2022-03-29 19:20:44+00:00,142
0.3612,2022-03-29 19:20:35+00:00,472
0.2714,2022-03-29 19:20:34+00:00,1228
-0.2732,2022-03-29 19:20:33+00:00,142
0.3384,2022-03-29 19:20:31+00:00,200
0.4445,2022-03-29 19:20:30+00:00,951
0.7717,2022-03-29 19:20:29+00:00,712
-0.4389,2022-03-29 19:20:28+00:00,722
0.4767,2022-03-29 19:20:25+00:00,462
-0.4767,2022-03-29 19:20:25+00:00,1454
-0.4389,2022-03-29 19:20:24+00:00,722
-0.0772,2022-03-29 19:20:22+00:00,384
0.7562,2022-03-29 19:20:21+00:00,518
0.2468,2022-03-29 19:20:21+00:00,1029
0.4939,2022-03-29 19:20:18+00:00,142
0.2755,2022-03-29 19:20:12+00:00,228
-0.8043,2022-03-29 19:20:11+00:00,120
0.34,2022-03-29 19:20:07+00:00,254
0.4767,2022-03-29 19:20:05+00:00,584
0.2263,2022-03-29 19:20:04+00:00,265
-0.5994,2022-03-29 19:20:01+00:00,117
0.3818,2022-03-29 19:20:00+00:00,503
0.7351,2022-03-29 19:19:59+00:00,692
0.2023,2022-03-29 19:19:58+00:00,130
0.3384,2022-03-29 19:19:53+00:00,200
-0.0516,2022-03-29 19:19:52+00:00,747
-0.0516,2022-03-29 19:19:49+00:00,114
0.7096,2022-03-29 19:19:46+00:00,468
0.4767,2022-03-29 19:19:45+00:00,281
-0.4588,2022-03-29 19:19:45+00:00,252
0.3384,2022-03-29 19:19:43+00:00,200
0.34,2022-03-29 19:19:43+00:00,254
0.8269,2022-03-29 19:19:40+00:00,30843
-0.4767,2022-03-29 19:19:38+00:00,1454
0.4559,2022-03-29 19:19:38+00:00,282
0.3818,2022-03-29 19:19:38+00:00,503
-0.4939,2022-03-29 19:19:36+00:00,617
-0.4939,2022-03-29 19:19:35+00:00,124
-0.296,2022-03-29 19:19:34+00:00,435
0.2263,2022-03-29 19:19:32+00:00,265
0.807,2022-03-29 19:19:31+00:00,117
-0.8043,2022-03-29 19:19:30+00:00,120
0.7096,2022-03-29 19:19:29+00:00,468
0.2755,2022-03-29 19:19:24+00:00,228
0.3384,2022-03-29 19:19:23+00:00,200
0.7717,2022-03-29 19:19:23+00:00,712
-0.4019,2022-03-29 19:19:12+00:00,1143
0.7351,2022-03-29 19:19:12+00:00,692
0.3612,2022-03-29 19:19:12+00:00,136
-0.8043,2022-03-29 19:19:09+00:00,120
-0.4404,2022-03-29 19:19:07+00:00,234
-0.4939,2022-03-29 19:19:06+00:00,617
0.4767,2022-03-29 19:19:01+00:00,584
-0.5859,2022-03-29 19:18:56+00:00,170
0.807,2022-03-29 19:18:54+00:00,117
0.2714,2022-03-29 19:18:54+00:00,672
0.2263,2022-03-29 19:18:52+00:00,265
0.3818,2022-03-29 19:18:51+00:00,22844
0.4003,2022-03-29 19:18:47+00:00,63118
-0.4019,2022-03-29 19:18:45+00:00,1143
0.3818,2022-03-29 19:18:43+00:00,669
0.3612,2022-03-29 19:18:43+00:00,170
0.873,2022-03-29 19:18:41+00:00,203
0.6369,2022-03-29 19:18:40+00:00,1998
0.2263,2022-03-29 19:18:38+00:00,265
0.5229,2022-03-29 19:18:36+00:00,314
-0.296,2022-03-29 19:18:36+00:00,435
-0.884,2022-03-29 19:18:35+00:00,104
0.2714,2022-03-29 19:18:35+00:00,672
0.3384,2022-03-29 19:18:35+00:00,200
0.3612,2022-03-29 19:18:34+00:00,170
0.3384,2022-03-29 19:18:34+00:00,200
-0.4389,2022-03-29 19:18:34+00:00,722
0.807,2022-03-29 19:18:32+00:00,117
0.4019,2022-03-29 19:18:28+00:00,182
0.4767,2022-03-29 19:18:27+00:00,281
-0.5859,2022-03-29 19:18:26+00:00,170
0.4767,2022-03-29 19:18:23+00:00,870
0.8269,2022-03-29 19:18:22+00:00,30843
0.7096,2022-03-29 19:18:22+00:00,469
0.7717,2022-03-29 19:18:22+00:00,713
0.6705,2022-03-29 19:18:21+00:00,1101
-0.6166,2022-03-29 19:18:17+00:00,144
0.2714,2022-03-29 19:18:17+00:00,672
0.5106,2022-03-29 19:18:15+00:00,305
0.807,2022-03-29 19:18:15+00:00,117
0.6249,2022-03-29 19:18:11+00:00,260
0.3384,2022-03-29 19:18:10+00:00,200
0.8269,2022-03-29 19:18:10+00:00,30843
-0.8043,2022-03-29 19:18:09+00:00,120
0.3384,2022-03-29 19:18:07+00:00,200
0.8269,2022-03-29 19:18:04+00:00,30843
-0.4588,2022-03-29 19:18:01+00:00,252
0.34,2022-03-29 19:17:59+00:00,4878
0.2714,2022-03-29 19:17:58+00:00,672
-0.1027,2022-03-29 19:17:57+00:00,220
0.5267,2022-03-29 19:17:56+00:00,134
0.2714,2022-03-29 19:17:56+00:00,672
0.8269,2022-03-29 19:17:55+00:00,30843
-0.1531,2022-03-29 19:17:53+00:00,208
0.8269,2022-03-29 19:17:52+00:00,30843
0.128,2022-03-29 19:17:51+00:00,494
0.3384,2022-03-29 19:17:49+00:00,200
0.5229,2022-03-29 19:17:49+00:00,314
0.7351,2022-03-29 19:17:48+00:00,692
0.3612,2022-03-29 19:17:48+00:00,193
-0.8225,2022-03-29 19:17:47+00:00,292
-0.4767,2022-03-29 19:17:47+00:00,1454
-0.1027,2022-03-29 19:17:46+00:00,390
0.4767,2022-03-29 19:17:45+00:00,281
0.6248,2022-03-29 19:17:45+00:00,410
0.5229,2022-03-29 19:17:41+00:00,314
0.2714,2022-03-29 19:17:34+00:00,672
-0.1943,2022-03-29 19:17:32+00:00,283
-0.4767,2022-03-29 19:17:31+00:00,1454
0.2714,2022-03-29 19:17:31+00:00,672
-0.4767,2022-03-29 19:17:29+00:00,1454
-0.4767,2022-03-29 19:17:21+00:00,1454
0.873,2022-03-29 19:17:20+00:00,203
0.7717,2022-03-29 19:17:18+00:00,713
-0.6703,2022-03-29 19:17:18+00:00,352
0.7096,2022-03-29 19:17:15+00:00,469
-0.516,2022-03-29 19:17:14+00:00,102
-0.4767,2022-03-29 19:17:13+00:00,1454
-0.4767,2022-03-29 19:17:12+00:00,1454
0.8269,2022-03-29 19:17:11+00:00,30843
0.5994,2022-03-29 19:17:10+00:00,1353
-0.6703,2022-03-29 19:17:07+00:00,352
-0.1531,2022-03-29 19:17:07+00:00,208
-0.4404,2022-03-29 19:17:05+00:00,234
0.5994,2022-03-29 19:17:04+00:00,1353
0.3384,2022-03-29 19:17:01+00:00,200
0.4767,2022-03-29 19:17:01+00:00,462
0.2714,2022-03-29 19:17:00+00:00,672
0.7717,2022-03-29 19:16:59+00:00,713
-0.0516,2022-03-29 19:16:56+00:00,114
-0.2732,2022-03-29 19:16:54+00:00,142
0.4767,2022-03-29 19:16:50+00:00,281
0.3384,2022-03-29 19:16:47+00:00,200
-0.884,2022-03-29 19:16:42+00:00,104
0.7574,2022-03-29 19:16:40+00:00,735
0.2263,2022-03-29 19:16:39+00:00,265
-0.1531,2022-03-29 19:16:38+00:00,208
0.4767,2022-03-29 19:16:37+00:00,281
-0.4404,2022-03-29 19:16:36+00:00,234
0.4767,2022-03-29 19:16:33+00:00,281
0.3612,2022-03-29 19:16:32+00:00,472
-0.4404,2022-03-29 19:16:31+00:00,234
0.6369,2022-03-29 19:16:30+00:00,117
-0.2961,2022-03-29 19:16:28+00:00,257
0.6124,2022-03-29 19:16:27+00:00,3595
0.7717,2022-03-29 19:16:25+00:00,713
0.3818,2022-03-29 19:16:24+00:00,503
-0.4767,2022-03-29 19:16:21+00:00,1454
0.3818,2022-03-29 19:16:20+00:00,503
0.4559,2022-03-29 19:16:19+00:00,282
0.6808,2022-03-29 19:16:16+00:00,1270
-0.4404,2022-03-29 19:16:14+00:00,234
-0.8225,2022-03-29 19:16:14+00:00,363
0.4767,2022-03-29 19:16:07+00:00,281
0.4767,2022-03-29 19:16:05+00:00,584
0.5423,2022-03-29 19:16:05+00:00,278
-0.8225,2022-03-29 19:16:03+00:00,450
0.1531,2022-03-29 19:16:03+00:00,787
0.5229,2022-03-29 19:15:59+00:00,314
-0.4588,2022-03-29 19:15:59+00:00,252
-0.4404,2022-03-29 19:15:59+00:00,234
-0.4404,2022-03-29 19:15:59+00:00,234
-0.4939,2022-03-29 19:15:53+00:00,617
0.5229,2022-03-29 19:15:52+00:00,314
0.4767,2022-03-29 19:15:51+00:00,281
0.8269,2022-03-29 19:15:49+00:00,30843
-0.4767,2022-03-29 19:15:49+00:00,1454
0.873,2022-03-29 19:15:43+00:00,203
0.2263,2022-03-29 19:15:43+00:00,482
0.7351,2022-03-29 19:15:43+00:00,692
0.7351,2022-03-29 19:15:40+00:00,692
0.2714,2022-03-29 19:15:38+00:00,672
0.807,2022-03-29 19:15:28+00:00,117
0.2263,2022-03-29 19:15:19+00:00,265
0.6486,2022-03-29 19:15:19+00:00,2555
0.4767,2022-03-29 19:15:18+00:00,281
0.7096,2022-03-29 19:15:16+00:00,469
0.807,2022-03-29 19:15:14+00:00,117
0.4767,2022-03-29 19:15:13+00:00,281
0.2263,2022-03-29 19:15:13+00:00,265
-0.1027,2022-03-29 19:15:08+00:00,390
0.4939,2022-03-29 19:15:08+00:00,142
-0.4767,2022-03-29 19:15:07+00:00,1454
-0.884,2022-03-29 19:15:07+00:00,104
0.7184,2022-03-29 19:15:07+00:00,104
-0.6703,2022-03-29 19:15:03+00:00,352
0.5423,2022-03-29 19:15:02+00:00,329
0.7574,2022-03-29 19:14:55+00:00,735
0.3384,2022-03-29 19:14:55+00:00,200
0.7574,2022-03-29 19:14:49+00:00,735
0.6588,2022-03-29 19:14:48+00:00,257
-0.8225,2022-03-29 19:14:48+00:00,292
-0.8225,2022-03-29 19:14:45+00:00,364
0.0772,2022-03-29 19:14:42+00:00,184
-0.0516,2022-03-29 19:14:42+00:00,114
0.7351,2022-03-29 19:14:41+00:00,692
0.2714,2022-03-29 19:14:41+00:00,672
0.34,2022-03-29 19:14:41+00:00,4878
0.7717,2022-03-29 19:14:36+00:00,713
-0.0516,2022-03-29 19:14:36+00:00,114
0.6249,2022-03-29 19:14:29+00:00,125
-0.4389,2022-03-29 19:14:26+00:00,722
0.7096,2022-03-29 19:14:23+00:00,469
0.6124,2022-03-29 19:14:22+00:00,3595
-0.4939,2022-03-29 19:14:22+00:00,245
0.4003,2022-03-29 19:14:22+00:00,63118
0.2263,2022-03-29 19:14:20+00:00,265
0.5994,2022-03-29 19:14:18+00:00,1353
0.5859,2022-03-29 19:14:17+00:00,16976
0.4767,2022-03-29 19:14:15+00:00,281
0.6771,2022-03-29 19:14:14+00:00,171
0.4767,2022-03-29 19:14:13+00:00,281
-0.6909,2022-03-29 19:14:13+00:00,155
0.8269,2022-03-29 19:14:12+00:00,30843
0.34,2022-03-29 19:14:09+00:00,254
0.3384,2022-03-29 19:14:08+00:00,200
0.4767,2022-03-29 19:14:05+00:00,281
-0.2961,2022-03-29 19:14:03+00:00,257
-0.8225,2022-03-29 19:14:02+00:00,450
0.2714,2022-03-29 19:14:01+00:00,672
0.5859,2022-03-29 19:14:00+00:00,16976
0.2263,2022-03-29 19:13:52+00:00,265
-0.296,2022-03-29 19:13:51+00:00,250
0.3384,2022-03-29 19:13:48+00:00,200
0.4767,2022-03-29 19:13:46+00:00,281
-0.1531,2022-03-29 19:13:46+00:00,208
0.3384,2022-03-29 19:13:43+00:00,200
-0.6341,2022-03-29 19:13:43+00:00,109
0.2714,2022-03-29 19:13:42+00:00,672
0.6124,2022-03-29 19:13:42+00:00,3595
-0.5423,2022-03-29 19:13:40+00:00,188
0.4199,2022-03-29 19:13:39+00:00,289
-0.2961,2022-03-29 19:13:38+00:00,257
-0.6703,2022-03-29 19:13:37+00:00,352
0.4767,2022-03-29 19:13:33+00:00,281
0.3384,2022-03-29 19:13:31+00:00,200
-0.3919,2022-03-29 19:13:31+00:00,136
-0.7351,2022-03-29 19:13:28+00:00,165
0.5423,2022-03-29 19:13:26+00:00,278
0.2263,2022-03-29 19:13:26+00:00,265
0.3612,2022-03-29 19:13:23+00:00,1976
0.4767,2022-03-29 19:13:23+00:00,281
0.5499,2022-03-29 19:13:21+00:00,171
-0.1027,2022-03-29 19:13:18+00:00,220
0.4767,2022-03-29 19:13:18+00:00,585
0.296,2022-03-29 19:13:18+00:00,1416
-0.5994,2022-03-29 19:13:12+00:00,117
0.4767,2022-03-29 19:13:10+00:00,281
0.3384,2022-03-29 19:13:10+00:00,200
0.4767,2022-03-29 19:13:08+00:00,281
0.7574,2022-03-29 19:13:05+00:00,735
-0.4019,2022-03-29 19:13:05+00:00,1143
0.4767,2022-03-29 19:13:05+00:00,281
0.4767,2022-03-29 19:13:02+00:00,281
0.5229,2022-03-29 19:13:01+00:00,314
0.4767,2022-03-29 19:13:00+00:00,281
-0.4767,2022-03-29 19:12:57+00:00,1454
-0.1027,2022-03-29 19:12:55+00:00,220
-0.4767,2022-03-29 19:12:55+00:00,1454
-0.296,2022-03-29 19:12:54+00:00,133
-0.4559,2022-03-29 19:12:50+00:00,281
0.2714,2022-03-29 19:12:50+00:00,672
0.3818,2022-03-29 19:12:50+00:00,254
-0.4404,2022-03-29 19:12:49+00:00,234
0.4767,2022-03-29 19:12:46+00:00,281
0.4767,2022-03-29 19:12:45+00:00,281
-0.296,2022-03-29 19:12:43+00:00,102
-0.8225,2022-03-29 19:12:41+00:00,450
0.3384,2022-03-29 19:12:41+00:00,200
0.2263,2022-03-29 19:12:41+00:00,265
-0.126,2022-03-29 19:12:40+00:00,260
0.34,2022-03-29 19:12:40+00:00,683
-0.2732,2022-03-29 19:12:37+00:00,142
0.0772,2022-03-29 19:12:37+00:00,184
-0.5859,2022-03-29 19:12:36+00:00,170
0.8269,2022-03-29 19:12:35+00:00,30843
0.4939,2022-03-29 19:12:34+00:00,245
-0.3612,2022-03-29 19:12:32+00:00,109
0.7096,2022-03-29 19:12:31+00:00,469
0.4767,2022-03-29 19:12:29+00:00,281
0.4767,2022-03-29 19:12:28+00:00,281
0.5267,2022-03-29 19:12:27+00:00,441
-0.4404,2022-03-29 19:12:26+00:00,234
0.4767,2022-03-29 19:12:24+00:00,281
0.7717,2022-03-29 19:12:23+00:00,713
0.8356,2022-03-29 19:12:22+00:00,1671
-0.7184,2022-03-29 19:12:19+00:00,104
0.7717,2022-03-29 19:12:18+00:00,713
-0.4939,2022-03-29 19:12:15+00:00,124
0.4003,2022-03-29 19:12:15+00:00,63118
0.3818,2022-03-29 19:12:13+00:00,22844
-0.4767,2022-03-29 19:12:12+00:00,1454
0.4767,2022-03-29 19:12:09+00:00,281
-0.4767,2022-03-29 19:12:08+00:00,1454
-0.6703,2022-03-29 19:12:04+00:00,352
-0.4019,2022-03-29 19:12:03+00:00,1143
-0.296,2022-03-29 19:12:03+00:00,102
0.5229,2022-03-29 19:12:03+00:00,314
0.4767,2022-03-29 19:12:02+00:00,281
0.7351,2022-03-29 19:12:01+00:00,693
0.2714,2022-03-29 19:12:00+00:00,672
0.3818,2022-03-29 19:11:58+00:00,503
0.4767,2022-03-29 19:11:57+00:00,281
0.2714,2022-03-29 19:11:56+00:00,672
-0.0516,2022-03-29 19:11:55+00:00,747
0.7378,2022-03-29 19:11:52+00:00,106
0.4559,2022-03-29 19:11:50+00:00,282
0.8269,2022-03-29 19:11:48+00:00,30843
0.4767,2022-03-29 19:11:46+00:00,281
0.296,2022-03-29 19:11:43+00:00,1416
-0.5994,2022-03-29 19:11:40+00:00,117
0.3384,2022-03-29 19:11:39+00:00,200
-0.296,2022-03-29 19:11:38+00:00,435
0.8316,2022-03-29 19:11:35+00:00,736
0.3384,2022-03-29 19:11:35+00:00,200
0.4767,2022-03-29 19:11:35+00:00,281
0.3384,2022-03-29 19:11:34+00:00,200
0.3818,2022-03-29 19:11:33+00:00,22844
-0.3595,2022-03-29 19:11:32+00:00,144
0.2263,2022-03-29 19:11:31+00:00,265
0.2263,2022-03-29 19:11:28+00:00,265
0.4215,2022-03-29 19:11:27+00:00,275
0.873,2022-03-29 19:11:27+00:00,203
-0.296,2022-03-29 19:11:27+00:00,1253
0.2263,2022-03-29 19:11:23+00:00,265
-0.8043,2022-03-29 19:11:22+00:00,120
0.7717,2022-03-29 19:11:22+00:00,715
0.4767,2022-03-29 19:11:17+00:00,462
0.6369,2022-03-29 19:11:15+00:00,289
0.3384,2022-03-29 19:11:14+00:00,201
0.4767,2022-03-29 19:11:13+00:00,281
0.8874,2022-03-29 19:11:11+00:00,144
0.4767,2022-03-29 19:11:10+00:00,281
-0.4389,2022-03-29 19:11:07+00:00,725
-0.4767,2022-03-29 19:11:06+00:00,1470
-0.296,2022-03-29 19:11:05+00:00,102
0.7351,2022-03-29 19:11:04+00:00,695
0.4939,2022-03-29 19:11:03+00:00,248
0.4767,2022-03-29 19:11:02+00:00,281
0.8269,2022-03-29 19:11:00+00:00,30828
0.4767,2022-03-29 19:11:00+00:00,586
0.5229,2022-03-29 19:11:00+00:00,315
0.4767,2022-03-29 19:10:55+00:00,281
0.4199,2022-03-29 19:10:55+00:00,290
0.4767,2022-03-29 19:10:55+00:00,281
0.7351,2022-03-29 19:10:51+00:00,695
0.4767,2022-03-29 19:10:50+00:00,281
0.4767,2022-03-29 19:10:49+00:00,281
0.6124,2022-03-29 19:10:48+00:00,3595
0.4648,2022-03-29 19:10:47+00:00,160
0.4927,2022-03-29 19:10:46+00:00,565
0.8658,2022-03-29 19:10:46+00:00,106
0.4767,2022-03-29 19:10:44+00:00,281
0.4767,2022-03-29 19:10:44+00:00,281
0.5106,2022-03-29 19:10:43+00:00,306
0.4767,2022-03-29 19:10:42+00:00,281
-0.4767,2022-03-29 19:10:40+00:00,1470
0.296,2022-03-29 19:10:35+00:00,1416
0.2263,2022-03-29 19:10:33+00:00,265
0.2263,2022-03-29 19:10:33+00:00,265
0.2755,2022-03-29 19:10:32+00:00,230
-0.4019,2022-03-29 19:10:31+00:00,1143
0.4767,2022-03-29 19:10:20+00:00,281
-0.1531,2022-03-29 19:10:19+00:00,210
-0.8043,2022-03-29 19:10:19+00:00,120
0.7096,2022-03-29 19:10:18+00:00,469
0.6705,2022-03-29 19:10:14+00:00,1102
-0.5994,2022-03-29 19:10:08+00:00,117
0.4767,2022-03-29 19:10:07+00:00,586
0.4767,2022-03-29 19:10:06+00:00,281
-0.296,2022-03-29 19:10:06+00:00,439
0.7974,2022-03-29 19:10:06+00:00,752
0.7974,2022-03-29 19:10:05+00:00,752
0.4939,2022-03-29 19:10:03+00:00,248
0.2263,2022-03-29 19:10:03+00:00,265
-0.296,2022-03-29 19:10:02+00:00,439
-0.4404,2022-03-29 19:10:01+00:00,235
0.4767,2022-03-29 19:09:56+00:00,281
0.2714,2022-03-29 19:09:55+00:00,673
0.7351,2022-03-29 19:09:53+00:00,695
-0.4767,2022-03-29 19:09:53+00:00,1470
0.4767,2022-03-29 19:09:52+00:00,814
0.2263,2022-03-29 19:09:50+00:00,265
0.2714,2022-03-29 19:09:47+00:00,673
-0.6703,2022-03-29 19:09:46+00:00,353
-0.1027,2022-03-29 19:09:43+00:00,391
0.2755,2022-03-29 19:09:43+00:00,230
0.34,2022-03-29 19:09:41+00:00,174
0.7096,2022-03-29 19:09:39+00:00,469
0.1779,2022-03-29 19:09:39+00:00,116
-0.296,2022-03-29 19:09:39+00:00,214
0.3384,2022-03-29 19:09:39+00:00,201
0.7717,2022-03-29 19:09:38+00:00,715
0.807,2022-03-29 19:09:35+00:00,117
0.4767,2022-03-29 19:09:35+00:00,281
-0.5994,2022-03-29 19:09:35+00:00,117
-0.4767,2022-03-29 19:09:35+00:00,1470
0.4767,2022-03-29 19:09:30+00:00,281
0.4767,2022-03-29 19:09:30+00:00,281
-0.5994,2022-03-29 19:09:29+00:00,117
0.2714,2022-03-29 19:09:27+00:00,673
-0.4389,2022-03-29 19:09:24+00:00,725
-0.4767,2022-03-29 19:09:24+00:00,1470
-0.0516,2022-03-29 19:09:20+00:00,114
0.4767,2022-03-29 19:09:18+00:00,281
0.8269,2022-03-29 19:09:16+00:00,30828
-0.0516,2022-03-29 19:09:16+00:00,114
-0.4389,2022-03-29 19:09:16+00:00,725
0.8269,2022-03-29 19:09:15+00:00,30828
0.4767,2022-03-29 19:09:15+00:00,281
0.3384,2022-03-29 19:09:15+00:00,201
-0.4404,2022-03-29 19:09:14+00:00,235
0.4767,2022-03-29 19:09:13+00:00,281
0.4767,2022-03-29 19:09:11+00:00,281
0.8269,2022-03-29 19:09:09+00:00,30828
-0.4389,2022-03-29 19:09:07+00:00,725
0.4767,2022-03-29 19:09:07+00:00,281
-0.4389,2022-03-29 19:09:07+00:00,725
0.4003,2022-03-29 19:09:05+00:00,63117
-0.2961,2022-03-29 19:09:05+00:00,267
0.8356,2022-03-29 19:09:03+00:00,1671
0.3384,2022-03-29 19:09:01+00:00,201
0.4086,2022-03-29 19:09:01+00:00,140
0.4939,2022-03-29 19:09:00+00:00,142
0.7717,2022-03-29 19:09:00+00:00,715
0.4767,2022-03-29 19:08:59+00:00,281
0.4939,2022-03-29 19:08:59+00:00,248
0.7717,2022-03-29 19:08:58+00:00,715
0.7906,2022-03-29 19:08:53+00:00,460
-0.765,2022-03-29 19:08:52+00:00,2773
0.7562,2022-03-29 19:08:50+00:00,519
0.4767,2022-03-29 19:08:49+00:00,281
0.2755,2022-03-29 19:08:48+00:00,230
0.1531,2022-03-29 19:08:47+00:00,788
0.3384,2022-03-29 19:08:47+00:00,201
0.2714,2022-03-29 19:08:46+00:00,673
-0.4939,2022-03-29 19:08:45+00:00,617
0.0772,2022-03-29 19:08:45+00:00,184
0.4767,2022-03-29 19:08:45+00:00,281
0.7351,2022-03-29 19:08:44+00:00,695
0.2732,2022-03-29 19:08:44+00:00,195
0.3818,2022-03-29 19:08:43+00:00,22850
-0.4588,2022-03-29 19:08:43+00:00,256
0.2263,2022-03-29 19:08:43+00:00,265
0.7351,2022-03-29 19:08:41+00:00,695
0.2755,2022-03-29 19:08:41+00:00,230
0.2714,2022-03-29 19:08:41+00:00,673
0.3818,2022-03-29 19:08:39+00:00,506
-0.4404,2022-03-29 19:08:39+00:00,235
-0.0516,2022-03-29 19:08:35+00:00,114
0.4767,2022-03-29 19:08:34+00:00,281
0.4767,2022-03-29 19:08:34+00:00,281
0.3818,2022-03-29 19:08:34+00:00,506
0.2714,2022-03-29 19:08:32+00:00,673
-0.1531,2022-03-29 19:08:32+00:00,210
0.8269,2022-03-29 19:08:31+00:00,30828
0.128,2022-03-29 19:08:31+00:00,494
-0.4019,2022-03-29 19:08:29+00:00,223
0.3384,2022-03-29 19:08:29+00:00,201
0.6124,2022-03-29 19:08:28+00:00,3595
0.5229,2022-03-29 19:08:27+00:00,315
0.3612,2022-03-29 19:08:27+00:00,171
-0.4389,2022-03-29 19:08:26+00:00,725
-0.1531,2022-03-29 19:08:22+00:00,210
-0.4404,2022-03-29 19:08:22+00:00,235
0.3384,2022-03-29 19:08:21+00:00,201
0.5994,2022-03-29 19:08:19+00:00,1363
0.4767,2022-03-29 19:08:19+00:00,281
0.5994,2022-03-29 19:08:15+00:00,1363
0.3612,2022-03-29 19:08:12+00:00,171
0.2755,2022-03-29 19:08:11+00:00,230
0.3384,2022-03-29 19:08:10+00:00,201
0.7717,2022-03-29 19:08:08+00:00,715
0.3384,2022-03-29 19:08:07+00:00,201
0.3612,2022-03-29 19:08:06+00:00,110
0.5229,2022-03-29 19:08:05+00:00,315
-0.4939,2022-03-29 19:08:03+00:00,246
-0.4389,2022-03-29 19:08:02+00:00,725
0.3384,2022-03-29 19:07:59+00:00,201
0.4003,2022-03-29 19:07:54+00:00,63117
-0.4404,2022-03-29 19:07:53+00:00,235
-0.4767,2022-03-29 19:07:52+00:00,1470
-0.5848,2022-03-29 19:07:51+00:00,396
-0.4389,2022-03-29 19:07:50+00:00,725
-0.1531,2022-03-29 19:07:50+00:00,210
0.7184,2022-03-29 19:07:49+00:00,104
-0.1531,2022-03-29 19:07:48+00:00,210
-0.4404,2022-03-29 19:07:48+00:00,235
-0.4767,2022-03-29 19:07:47+00:00,1470
0.7096,2022-03-29 19:07:46+00:00,469
0.4995,2022-03-29 19:07:45+00:00,383
0.5229,2022-03-29 19:07:43+00:00,315
-0.2732,2022-03-29 19:07:41+00:00,142
-0.296,2022-03-29 19:07:41+00:00,214
-0.4767,2022-03-29 19:07:39+00:00,1470
0.7184,2022-03-29 19:07:38+00:00,257
-0.4767,2022-03-29 19:07:38+00:00,1470
0.0772,2022-03-29 19:07:34+00:00,184
0.2714,2022-03-29 19:07:33+00:00,673
0.7717,2022-03-29 19:07:33+00:00,715
0.3384,2022-03-29 19:07:32+00:00,201
0.4995,2022-03-29 19:07:29+00:00,330
0.2714,2022-03-29 19:07:24+00:00,673
0.3818,2022-03-29 19:07:23+00:00,228
0.9153,2022-03-29 19:07:22+00:00,8822
-0.0516,2022-03-29 19:07:19+00:00,753
0.7184,2022-03-29 19:07:16+00:00,104
0.7351,2022-03-29 19:07:14+00:00,695
0.6369,2022-03-29 19:07:12+00:00,1545
0.34,2022-03-29 19:07:10+00:00,481
0.34,2022-03-29 19:07:09+00:00,955
-0.765,2022-03-29 19:07:08+00:00,2773
-0.1531,2022-03-29 19:07:08+00:00,270
-0.8043,2022-03-29 19:07:06+00:00,120
-0.3612,2022-03-29 19:07:05+00:00,294
0.3384,2022-03-29 19:07:04+00:00,201
-0.4019,2022-03-29 19:07:01+00:00,1143
0.2755,2022-03-29 19:06:58+00:00,230
-0.8043,2022-03-29 19:06:58+00:00,120
0.3612,2022-03-29 19:06:57+00:00,171
0.2714,2022-03-29 19:06:57+00:00,673
0.34,2022-03-29 19:06:57+00:00,254
0.6808,2022-03-29 19:06:55+00:00,1274
-0.4404,2022-03-29 19:06:53+00:00,235
-0.8718,2022-03-29 19:06:52+00:00,137
-0.4019,2022-03-29 19:06:50+00:00,260
-0.4389,2022-03-29 19:06:49+00:00,725
0.5994,2022-03-29 19:06:46+00:00,1363
0.2263,2022-03-29 19:06:42+00:00,265
-0.2961,2022-03-29 19:06:40+00:00,267
-0.0191,2022-03-29 19:06:35+00:00,860
0.2714,2022-03-29 19:06:34+00:00,673
0.34,2022-03-29 19:06:34+00:00,254
0.3384,2022-03-29 19:06:34+00:00,201
-0.4389,2022-03-29 19:06:30+00:00,725
0.1531,2022-03-29 19:06:30+00:00,788
0.3384,2022-03-29 19:06:28+00:00,201
-0.6703,2022-03-29 19:06:28+00:00,353
0.4767,2022-03-29 19:06:26+00:00,636
-0.8043,2022-03-29 19:06:23+00:00,120
-0.4389,2022-03-29 19:06:20+00:00,725
0.6124,2022-03-29 19:06:19+00:00,3595
-0.8043,2022-03-29 19:06:17+00:00,120
0.5994,2022-03-29 19:06:16+00:00,1363
0.807,2022-03-29 19:06:14+00:00,117
0.6248,2022-03-29 19:06:14+00:00,413
-0.4389,2022-03-29 19:06:13+00:00,725
-0.4939,2022-03-29 19:06:09+00:00,246
0.2263,2022-03-29 19:06:07+00:00,265
0.4767,2022-03-29 19:06:06+00:00,480
0.5229,2022-03-29 19:06:06+00:00,315
0.2263,2022-03-29 19:06:05+00:00,265
-0.4939,2022-03-29 19:06:05+00:00,246
0.2714,2022-03-29 19:06:05+00:00,673
0.3818,2022-03-29 19:06:05+00:00,669
0.6248,2022-03-29 19:06:02+00:00,413
0.3384,2022-03-29 19:06:00+00:00,201
0.6124,2022-03-29 19:06:00+00:00,3595
0.296,2022-03-29 19:06:00+00:00,1416
0.2263,2022-03-29 19:05:59+00:00,265
